,Avengers: Endgame (2019),Standard,PG-13,6/21/19,"12:50 p.m., 4:45 p.m., 8:40 p.m."
,Avengers: Endgame (2019),Standard,PG-13,6/22/19,"12:50 p.m., 4:45 p.m., 8:40 p.m."
,Avengers: Endgame (2019),Standard,PG-13,6/22/19,"12:50 p.m., 4:45 p.m., 8:40 p.m."
,Avengers: Endgame (2019),Standard,PG-13,6/23/19,"12:50 p.m., 4:45 p.m., 8:40 p.m."
,Avengers: Endgame (2019),Standard,PG-13,6/23/19,"12:50 p.m., 4:45 p.m., 8:40 p.m."
,Child's Play (2019),Standard,R,6/21/19,"12:15 p.m., 2:50 p.m., 5:30 p.m., 8 p.m., 10:30 p.m."
,Child's Play (2019),Standard,R,6/21/19,"12:15 p.m., 2:50 p.m., 5:30 p.m., 8 p.m., 10:30 p.m."
,Child's Play (2019),Standard,R,6/22/19,"12:15 p.m., 2:40 p.m., 5 p.m., 8 p.m., 10:30 p.m."
,Child's Play (2019),Standard,R,6/22/19,"12:15 p.m., 2:40 p.m., 5 p.m., 8 p.m., 10:30 p.m."
,Child's Play (2019),Standard,R,6/23/19,"12:15 p.m., 2:50 p.m., 5:30 p.m., 8 p.m., 10:30 p.m."
,Child's Play (2019),Standard,R,6/23/19,"12:15 p.m., 2:50 p.m., 5:30 p.m., 8 p.m., 10:30 p.m."
,Dark Phoenix,Standard,PG-13,6/21/19,"1:20 p.m., 4:20 p.m., 7:20 p.m., 10 p.m."
,Dark Phoenix,Standard,PG-13,6/21/19,"1:20 p.m., 4:20 p.m., 7:20 p.m., 10 p.m."
,Dark Phoenix,Standard,PG-13,6/22/19,"1:20 p.m., 4:20 p.m., 7:20 p.m., 10 p.m."
,Dark Phoenix,Standard,PG-13,6/22/19,"1:20 p.m., 4:20 p.m., 7:20 p.m., 10 p.m."
,Dark Phoenix,Standard,PG-13,6/23/19,"1:20 p.m., 4:20 p.m., 7:20 p.m., 10 p.m."
,Dark Phoenix,Standard,PG-13,6/23/19,"1:20 p.m., 4:20 p.m., 7:20 p.m., 10 p.m."
,Godzilla: King of the Monsters (2019),Standard,PG-13,6/21/19,"12:10 p.m., 6 p.m."
,Godzilla: King of the Monsters (2019),Standard,PG-13,6/21/19,"12:10 p.m., 6 p.m."
,Godzilla: King of the Monsters (2019),Standard,PG-13,6/22/19,"12:10 p.m., 6 p.m."
,Godzilla: King of the Monsters (2019),Standard,PG-13,6/22/19,"12:10 p.m., 6 p.m."
,Godzilla: King of the Monsters (2019),Standard,PG-13,6/23/19,"12:10 p.m., 6 p.m."
,Godzilla: King of the Monsters (2019),Standard,PG-13,6/23/19,"12:10 p.m., 6 p.m."
,Late Night (2019),Standard,R,6/21/19,"11:35 a.m., 2:10 p.m., 4:50 p.m., 7:30 p.m., 10:10 p.m."
,Late Night (2019),Standard,R,6/21/19,"11:35 a.m., 2:10 p.m., 4:50 p.m., 7:30 p.m., 10:10 p.m."
,Late Night (2019),Standard,R,6/22/19,"11:35 a.m., 2:10 p.m., 4:50 p.m., 7:30 p.m., 10:10 p.m."
,Late Night (2019),Standard,R,6/22/19,"11:35 a.m., 2:10 p.m., 4:50 p.m., 7:30 p.m., 10:10 p.m."
,Late Night (2019),Standard,R,6/23/19,"11:35 a.m., 2:10 p.m., 4:50 p.m., 7:30 p.m., 10:10 p.m."
,Late Night (2019),Standard,R,6/23/19,"11:35 a.m., 2:10 p.m., 4:50 p.m., 7:30 p.m., 10:10 p.m."
,Men in Black: International,Digital 3D,PG-13,6/21/19,"3:10 p.m., 9 p.m."
,Men in Black: International,Digital 3D,PG-13,6/21/19,"3:10 p.m., 9 p.m."
,Men in Black: International,Digital 3D,PG-13,6/22/19,"3:10 p.m., 9 p.m."
,Men in Black: International,Digital 3D,PG-13,6/22/19,"3:10 p.m., 9 p.m."
,Men in Black: International,Digital 3D,PG-13,6/23/19,"3:10 p.m., 9 p.m."
,Men in Black: International,Digital 3D,PG-13,6/23/19,"3:10 p.m., 9 p.m."
,Men in Black: International,Standard,PG-13,6/21/19,"12:40 p.m., 3:40 p.m., 6:30 p.m., 9:30 p.m."
,Men in Black: International,Standard,PG-13,6/21/19,"12:40 p.m., 3:40 p.m., 6:30 p.m., 9:30 p.m."
,Men in Black: International,Standard,PG-13,6/22/19,"12:40 p.m., 3:40 p.m., 6:30 p.m., 9:30 p.m."
,Men in Black: International,Standard,PG-13,6/22/19,"12:40 p.m., 3:40 p.m., 6:30 p.m., 9:30 p.m."
,Men in Black: International,Standard,PG-13,6/23/19,"12:40 p.m., 3:40 p.m., 6:30 p.m., 9:30 p.m."
,Men in Black: International,Standard,PG-13,6/23/19,"12:40 p.m., 3:40 p.m., 6:30 p.m., 9:30 p.m."
,Rocketman,Standard,R,6/21/19,"12:05 p.m., 3:15 p.m., 6:15 p.m., 9:15 p.m."
,Rocketman,Standard,R,6/21/19,"12:05 p.m., 3:15 p.m., 6:15 p.m., 9:15 p.m."
,Rocketman,Standard,R,6/22/19,"12:05 p.m., 3:15 p.m., 6:15 p.m., 9:15 p.m."
,Rocketman,Standard,R,6/22/19,"12:05 p.m., 3:15 p.m., 6:15 p.m., 9:15 p.m."
,Rocketman,Standard,R,6/23/19,"12:05 p.m., 3:15 p.m., 6:15 p.m., 9:15 p.m."
,Rocketman,Standard,R,6/23/19,"12:05 p.m., 3:15 p.m., 6:15 p.m., 9:15 p.m."
,Shaft (2019),Standard,R,6/21/19,9:40 p.m.
,Shaft (2019),Standard,R,6/21/19,9:40 p.m.
,Shaft (2019),Standard,R,6/22/19,9:40 p.m.
,Shaft (2019),Standard,R,6/22/19,9:40 p.m.
,Shaft (2019),Standard,R,6/23/19,9:40 p.m.
,Shaft (2019),Standard,R,6/23/19,9:40 p.m.
,The Dead Don't Die,Standard,R,6/21/19,"11:50 a.m., 2:40 p.m., 5:15 p.m., 7:50 p.m., 10:25 p.m."
,The Dead Don't Die,Standard,R,6/21/19,"11:50 a.m., 2:40 p.m., 5:15 p.m., 7:50 p.m., 10:25 p.m."
,The Dead Don't Die,Standard,R,6/22/19,"11:50 a.m., 2:40 p.m., 5:15 p.m., 7:50 p.m., 10:25 p.m."
,The Dead Don't Die,Standard,R,6/22/19,"11:50 a.m., 2:40 p.m., 5:15 p.m., 7:50 p.m., 10:25 p.m."
,The Dead Don't Die,Standard,R,6/23/19,"11:50 a.m., 2:40 p.m., 5:15 p.m., 7:50 p.m., 10:25 p.m."
,The Dead Don't Die,Standard,R,6/23/19,"11:50 a.m., 2:40 p.m., 5:15 p.m., 7:50 p.m., 10:25 p.m."
,The Secret Life of Pets 2,Standard,PG,6/21/19,"11:40 a.m., 2:05 p.m., 4:25 p.m., 7 p.m., 9:10 p.m."
,The Secret Life of Pets 2,Standard,PG,6/21/19,"11:40 a.m., 2:05 p.m., 4:25 p.m., 7 p.m., 9:10 p.m."
,The Secret Life of Pets 2,Standard,PG,6/22/19,"11:40 a.m., 2:05 p.m., 4:25 p.m., 7 p.m., 9:10 p.m."
,The Secret Life of Pets 2,Standard,PG,6/22/19,"11:40 a.m., 2:05 p.m., 4:25 p.m., 7 p.m., 9:10 p.m."
,The Secret Life of Pets 2,Standard,PG,6/23/19,"11:40 a.m., 2:05 p.m., 4:25 p.m., 7 p.m., 9:10 p.m."
,The Secret Life of Pets 2,Standard,PG,6/23/19,"11:40 a.m., 2:05 p.m., 4:25 p.m., 7 p.m., 9:10 p.m."
,Toy Story 4,Digital 3D,G,6/21/19,"12:30 p.m., 3 p.m., 5:40 p.m., 8:20 p.m., 10:15 p.m."
,Toy Story 4,Digital 3D,G,6/21/19,"12:30 p.m., 3 p.m., 5:40 p.m., 8:20 p.m., 10:15 p.m."
,Toy Story 4,Digital 3D,G,6/22/19,"12:30 p.m., 3 p.m., 5:40 p.m., 8:20 p.m., 10:15 p.m."
,Toy Story 4,Digital 3D,G,6/22/19,"12:30 p.m., 3 p.m., 5:40 p.m., 8:20 p.m., 10:15 p.m."
,Toy Story 4,Digital 3D,G,6/23/19,"12:30 p.m., 3 p.m., 5:40 p.m., 8:20 p.m., 10:15 p.m."
,Toy Story 4,Digital 3D,G,6/23/19,"12:30 p.m., 3 p.m., 5:40 p.m., 8:20 p.m., 10:15 p.m."
,Toy Story 4,Standard,G,6/21/19,"11:30 a.m., 12 p.m., 1 p.m., 1:30 p.m., 2 p.m., 2:30 p.m., 3:35 p.m., 4:05 p.m., 4:35 p.m., 5:10 p.m., 6:10 p.m., 6:40 p.m., 7:10 p.m., 7:40 p.m., 8:50 p.m., 9:50 p.m."
,Toy Story 4,Standard,G,6/21/19,"11:30 a.m., 12 p.m., 1 p.m., 1:30 p.m., 2 p.m., 2:30 p.m., 3:35 p.m., 4:05 p.m., 4:35 p.m., 5:10 p.m., 6:10 p.m., 6:40 p.m., 7:10 p.m., 7:40 p.m., 8:50 p.m., 9:50 p.m."
,Toy Story 4,Standard,G,6/22/19,"11:30 a.m., 12 p.m., 1 p.m., 1:30 p.m., 2 p.m., 2:30 p.m., 3:35 p.m., 4:05 p.m., 4:35 p.m., 5:10 p.m., 6:10 p.m., 6:40 p.m., 7:10 p.m., 7:40 p.m., 8:50 p.m., 9:50 p.m."
,Toy Story 4,Standard,G,6/22/19,"11:30 a.m., 12 p.m., 1 p.m., 1:30 p.m., 2 p.m., 2:30 p.m., 3:35 p.m., 4:05 p.m., 4:35 p.m., 5:10 p.m., 6:10 p.m., 6:40 p.m., 7:10 p.m., 7:40 p.m., 8:50 p.m., 9:50 p.m."
,Toy Story 4,Standard,G,6/23/19,"11:30 a.m., 12 p.m., 1 p.m., 1:30 p.m., 2 p.m., 2:30 p.m., 3:35 p.m., 4:05 p.m., 4:35 p.m., 5:10 p.m., 6:10 p.m., 6:40 p.m., 7:10 p.m., 7:40 p.m., 8:50 p.m., 9:50 p.m."
,Toy Story 4,Standard,G,6/23/19,"11:30 a.m., 12 p.m., 1 p.m., 1:30 p.m., 2 p.m., 2:30 p.m., 3:35 p.m., 4:05 p.m., 4:35 p.m., 5:10 p.m., 6:10 p.m., 6:40 p.m., 7:10 p.m., 7:40 p.m., 8:50 p.m., 9:50 p.m."
Regal UA Cinema 90,Aladdin (2019),Standard,PG,6/21/19,"1 p.m., 4:05 p.m., 7:10 p.m., 10:10 p.m."
,Aladdin (2019),Standard,PG,6/22/19,"1 p.m., 4:05 p.m., 7:10 p.m., 10:10 p.m."
,Aladdin (2019),Standard,PG,6/23/19,"1 p.m., 4:05 p.m., 7:10 p.m., 10:10 p.m."
,Anna (2019),Standard,R,6/21/19,"1:20 p.m., 4:15 p.m., 7:20 p.m., 10:20 p.m."
,Anna (2019),Standard,R,6/22/19,"1:20 p.m., 4:15 p.m., 7:20 p.m., 10:20 p.m."
,Anna (2019),Standard,R,6/23/19,"1:20 p.m., 4:15 p.m., 7:20 p.m., 10:20 p.m."
,Godzilla: King of the Monsters (2019),Standard,PG-13,6/21/19,"1:05 p.m., 7:15 p.m."
,Godzilla: King of the Monsters (2019),Standard,PG-13,6/22/19,"1:05 p.m., 7:15 p.m."
,Godzilla: King of the Monsters (2019),Standard,PG-13,6/23/19,"1:05 p.m., 7:15 p.m."
,Men in Black: International,Digital 3D,PG-13,6/21/19,10:15 p.m.
,Men in Black: International,Digital 3D,PG-13,6/22/19,10:15 p.m.
,Men in Black: International,Digital 3D,PG-13,6/23/19,10:15 p.m.
,Men in Black: International,Standard,PG-13,6/21/19,"1:10 p.m., 4 p.m., 7 p.m."
,Men in Black: International,Standard,PG-13,6/22/19,"1:10 p.m., 4 p.m., 7 p.m."
,Men in Black: International,Standard,PG-13,6/23/19,"1:10 p.m., 4 p.m., 7 p.m."
,Shaft (2019),Standard,R,6/21/19,"4:20 p.m., 10:30 p.m."
,Shaft (2019),Standard,R,6/22/19,"4:20 p.m., 10:30 p.m."
,Shaft (2019),Standard,R,6/23/19,"4:20 p.m., 10:30 p.m."
,The Secret Life of Pets 2,Standard,PG,6/21/19,"1:40 p.m., 4:25 p.m., 6:50 p.m., 9:45 p.m."
,The Secret Life of Pets 2,Standard,PG,6/22/19,"1:40 p.m., 4:25 p.m., 6:50 p.m., 9:45 p.m."
,The Secret Life of Pets 2,Standard,PG,6/23/19,"1:40 p.m., 4:25 p.m., 6:50 p.m., 9:45 p.m."
,Toy Story 4,Digital 3D,G,6/21/19,7:25 p.m.
,Toy Story 4,Digital 3D,G,6/22/19,7:25 p.m.
,Toy Story 4,Digital 3D,G,6/23/19,7:25 p.m.
,Toy Story 4,Standard,G,6/21/19,"1:50 p.m., 4:30 p.m., 9:50 p.m."
,Toy Story 4,Standard,G,6/22/19,"1:50 p.m., 4:30 p.m., 9:50 p.m."
,Toy Story 4,Standard,G,6/23/19,"1:50 p.m., 4:30 p.m., 9:50 p.m."
Rialto Theatre Spanish Springs Town Square,Forrest Gump,Standard,PG-13,6/23/19,3 p.m.
,Forrest Gump,Standard,PG-13,6/23/19,3 p.m.
