"Location","Theatre","Movie","Movie_Rating","Star_Rating","Show_Times","Movie_Format","Synopsis","Date","Searched_City"
"1000 Old Mill Run, The Villages, FL 32162","Old Mill Playhouse","Pokémon Detective Pikachu","PG","4.5","7:30p","Digital 3D","The story begins when ace detective Harry Goodman goes mysteriously missing, prompting his 21-year-old son Tim to find out what happened. Aiding in the investigation is Harry’s former Pokémon partner, Detective Pikachu: a hilariously wise-cracking, adorable super-sleuth who is a puzzlement even to himself. Finding that they are uniquely equipped to communicate with one another, Tim and Pikachu join forces on a thrilling adventure to unravel the tangled mystery. Chasing clues together through the neon-lit streets of Ryme City—a sprawling, modern metropolis where humans and Pokémon live side by side in a hyper-realistic live-action world—they encounter a diverse cast of Pokémon characters and uncover a shocking plot that could destroy this peaceful co-existence and threaten the whole Pokémon universe.","2019-05-16","Belleview, FL"
"1000 Old Mill Run, The Villages, FL 32162","Old Mill Playhouse","Unplanned (2019)","R","4.5","10:00a | 12:30p | 3:00p | 5:30p | 8:00p","Standard","As one of the youngest Planned Parenthood clinic directors in the nation, Abby Johnson was involved in upwards of 22,000 abortions and counseled countless women on their reproductive choices. Her passion surrounding a woman's right to choose led her to become a spokesperson for Planned Parenthood, fighting to enact legislation for the cause she so deeply believed in. Until the day she saw something that changed everything.","2019-05-16","Belleview, FL"
"4901 SW 31st Place, Gainesville, FL 32608","Regal Celebration Pointe & RPX","Avengers: Endgame (2019)","PG-13","5","9:15p","Digital 3D","Adrift in space with no food or water, Tony Stark sends a message to Pepper Potts as his oxygen supply starts to dwindle. Meanwhile, the remaining Avengers -- Thor, Black Widow, Captain America and Bruce Banner -- must figure out a way to bring back their vanquished allies for an epic showdown with Thanos -- the evil demigod who decimated the planet and the universe.","2019-05-16","High Springs, FL"
"1000 Old Mill Run, The Villages, FL 32162","Old Mill Playhouse","Mary Magdalene","R","3.5","9:40a | 12:30p | 3:15p","Standard","She is one of the most transformative yet misunderstood women in history, alternately vilified as a sinner and canonized as a saint. For the first time, the incredible story of Mary Magdalene is told through her own eyes. In the first century A.D., the free-spirited Mary (Rooney Mara) flees the marriage her family has arranged for her, finding refuge and a sense of purpose in a radical new movement led by the charismatic, rabble-rousing preacher Jesus (Joaquin Phoenix). The sole woman among his band of disciples, Mary defies the prejudices of a patriarchal society as she undergoes a profound spiritual awakening and finds herself at the center of an earth-shaking historical moment. Boldly challenging received wisdom, Mary Magdalene is a rapturous, moving account of a miraculous woman who risked everything to follow her faith.","2019-05-16","The Villages, FL"
"3101 SW 35th Blvd, Gainesville, FL 32608","Regal Butler Town Center","A Dog's Journey","PG","","7:30p | 10:30p","Standard","Bailey is living the good life on the Michigan farm of his boy, Ethan and Ethan's wife Hannah. He even has a new playmate: Ethan and Hannah's baby granddaughter, CJ. The problem is that CJ's mom, Gloria, decides to take CJ away. As Bailey's soul prepares to leave this life for a new one, he makes a promise to Ethan to find CJ and protect her at any cost. Thus begins Bailey's adventure through many lives filled with love, friendship, and devotion.","2019-05-16","Gainesville, FL"
"2801 SW 27th Avenue, Ocala, FL 34474","Regal Hollywood & IMAX - Ocala","Pokémon Detective Pikachu","PG","4.5","2:55p | 5:30p | 6:45p | 8:05p | 9:30p | 10:40p","Standard","The story begins when ace detective Harry Goodman goes mysteriously missing, prompting his 21-year-old son Tim to find out what happened. Aiding in the investigation is Harry’s former Pokémon partner, Detective Pikachu: a hilariously wise-cracking, adorable super-sleuth who is a puzzlement even to himself. Finding that they are uniquely equipped to communicate with one another, Tim and Pikachu join forces on a thrilling adventure to unravel the tangled mystery. Chasing clues together through the neon-lit streets of Ryme City—a sprawling, modern metropolis where humans and Pokémon live side by side in a hyper-realistic live-action world—they encounter a diverse cast of Pokémon characters and uncover a shocking plot that could destroy this peaceful co-existence and threaten the whole Pokémon universe.","2019-05-16","Belleview, FL"
"2801 SW 27th Avenue, Ocala, FL 34474","Regal Hollywood & IMAX - Ocala","Avengers: Endgame (2019)","PG-13","5","3:00p","IMAX 3D","Adrift in space with no food or water, Tony Stark sends a message to Pepper Potts as his oxygen supply starts to dwindle. Meanwhile, the remaining Avengers -- Thor, Black Widow, Captain America and Bruce Banner -- must figure out a way to bring back their vanquished allies for an epic showdown with Thanos -- the evil demigod who decimated the planet and the universe.","2019-05-16","Belleview, FL"
"1105 Alonzo Ave, Lady Lake, FL 32159","Rialto Theatre Spanish Springs Town Square","Hotel Mumbai","R","4.5","9:45a | 2:00p | 4:45p | 6:45p","Standard","A gripping true story of humanity and heroism, HOTEL MUMBAI vividly recounts the 2008 siege of the famed Taj Hotel by a group of terrorists in Mumbai, India. Among the dedicated hotel staff is the renowned chef Hemant Oberoi (Anupam Kher) and a waiter (Academy Award-Nominee Dev Patel, Slumdog Millionaire) who choose to risk their lives to protect their guests. As the world watches on, a desperate couple (Armie Hammer, Call Me By Your Name and Nazanin Boniadi, “Homeland"") is forced to make unthinkable sacrifices to protect their newborn child.","2019-05-16","The Villages, FL"
"2801 SW 27th Avenue, Ocala, FL 34474","Regal Hollywood & IMAX - Ocala","John Wick: Chapter 3 – Parabellum","R","","7:00p | 10:05p","Standard","Super-Assassin John Wick (Keanu Reeves) is on the run after killing a member of the international assassin’s guild, and with a $14 million price tag on his head, he is the target of hit men and women everywhere.","2019-05-16","Ocala, FL"
"2720 Brownwood Blvd., The Villages, FL 32163","Barnstorm Theater","Family (2019)","","4","9:45a | 11:45a | 4:20p | 10:45p","Standard","Kate Stone (Taylor Schilling) is career-focused, and enjoys her life that way. Her brash attitude keeps relationships at arm's length, making her an outcast in her own right. When her estranged brother calls asking her to babysit her tween niece Maddie, Kate reluctantly agrees to help. But babysitting overnight unexpectedly turns into a week, and Kate’s life spins into chaos. As Maddie reveals stories of being bullied and of wanting to run away and be a Juggalo, the two form a unique bond. In FAMILY, Schilling delivers a delightful and layered comedic performance. Laura Steinel’s debut feature has heart, reminding us that family can be found in all different forms.","2019-05-16","The Villages, FL"
"4850 S. Pine Ave., Ocala, FL 34480","Ocala Drive-In","","","","","","","2019-05-16","Ocala, FL"
"3702 Newberry Road, Gainesville, FL 32607","Regal Royal Park","Tolkien","PG-13","4.5","1:25p | 4:25p | 7:20p | 10:10p","Standard","As a young student, J.R.R. Tolkien finds love, friendship and artistic inspiration among a group of fellow outcasts. Their brotherhood soon strengthens as Tolkien weathers the storm of a tumultuous courtship with Edith Bratt and the outbreak of World War I. These early life experiences later inspire the budding author to write the classic fantasy novels ""The Hobbit"" and ""The Lord of the Rings.""","2019-05-16","High Springs, FL"
"3702 Newberry Road, Gainesville, FL 32607","Regal Royal Park","Long Shot","R","4","1:05p | 4:05p | 7:05p | 10:05p","Standard","When Fred Flarsky (Seth Rogen) reunites with his first crush, one of the most influential women in the world, Charlotte Field (Charlize Theron), he charms her with his self-deprecating humor and his memories of her youthful idealism. As she prepares to make a run for the Presidency, Charlotte hires Fred as her speechwriter and sparks fly.","2019-05-16","High Springs, FL"
"1105 Alonzo Ave, Lady Lake, FL 32159","Rialto Theatre Spanish Springs Town Square","Red Joan","R","4","9:15a | 12:35p | 3:00p | 7:30p","Standard","Joan Stanley (Judi Dench) is a widow living out a quiet retirement in the suburbs when, shockingly, the British Secret Service places her under arrest. The charge: providing classified scientific information—including details on the building of the atomic bomb—to the Soviet government for decades. As she is interrogated, Joan relives the dramatic events that shaped her life and beliefs: her student days at Cambridge, where she excelled at physics while challenging deep-seated sexism; her tumultuous love affair with a dashing political radical (Tom Hughes); and the devastation of World War II, which inspired her to risk everything in pursuit of peace. Based on a sensational true story, Red Joan vividly brings to life the conflicts—between patriotism and idealism, love and duty, courage and betrayal—of a woman who spent a lifetime being underestimated while quietly changing the course of history. Sophie Cookson costars.","2019-05-16","Belleview, FL"
"2801 SW 27th Avenue, Ocala, FL 34474","Regal Hollywood & IMAX - Ocala","The Sun Is Also a Star","PG-13","","4:00p | 8:05p | 10:35p","Standard","College-bound romantic Daniel Bae and Jamaica-born pragmatist Natasha Kingsley meet—and fall for each other—over one magical day amidst the fervor and flurry of New York City. Sparks immediately fly between these two strangers, who might never have met had fate not given them a little push. But will fate be enough to take these teens from star-crossed to lucky in love? With just hours left on the clock in what looks to be her last day in the U.S., Natasha is fighting against her family’s deportation as fiercely as she’s fighting her budding feelings for Daniel, who is working just as hard to convince her they are destined to be together.","2019-05-16","Ocala, FL"
"2801 SW 27th Avenue, Ocala, FL 34474","Regal Hollywood & IMAX - Ocala","Avengers: Endgame (2019)","PG-13","5","2:50p | 3:30p | 4:30p | 6:45p | 7:30p | 8:30p | 10:20p | 10:45p","Standard","Adrift in space with no food or water, Tony Stark sends a message to Pepper Potts as his oxygen supply starts to dwindle. Meanwhile, the remaining Avengers -- Thor, Black Widow, Captain America and Bruce Banner -- must figure out a way to bring back their vanquished allies for an epic showdown with Thanos -- the evil demigod who decimated the planet and the universe.","2019-05-16","Ocala, FL"
"2801 SW 27th Avenue, Ocala, FL 34474","Regal Hollywood & IMAX - Ocala","Captain Marvel (2019)","PG-13","4.5","4:45p | 7:40p | 10:35p","Standard","Captain Marvel is an extraterrestrial Kree warrior who finds herself caught in the middle of an intergalactic battle between her people and the Skrulls. Living on Earth in 1995, she keeps having recurring memories of another life as U.S. Air Force pilot Carol Danvers. With help from Nick Fury, Captain Marvel tries to uncover the secrets of her past while harnessing her special superpowers to end the war with the evil Skrulls.","2019-05-16","Ocala, FL"
"2720 Brownwood Blvd., The Villages, FL 32163","Barnstorm Theater","Avengers: Endgame (2019)","PG-13","5","7:05p","Digital 3D","Adrift in space with no food or water, Tony Stark sends a message to Pepper Potts as his oxygen supply starts to dwindle. Meanwhile, the remaining Avengers -- Thor, Black Widow, Captain America and Bruce Banner -- must figure out a way to bring back their vanquished allies for an epic showdown with Thanos -- the evil demigod who decimated the planet and the universe.","2019-05-16","The Villages, FL"
"2801 SW 27th Avenue, Ocala, FL 34474","Regal Hollywood & IMAX - Ocala","Avengers: Endgame (2019)","PG-13","5","7:00p | 10:55p","IMAX","Adrift in space with no food or water, Tony Stark sends a message to Pepper Potts as his oxygen supply starts to dwindle. Meanwhile, the remaining Avengers -- Thor, Black Widow, Captain America and Bruce Banner -- must figure out a way to bring back their vanquished allies for an epic showdown with Thanos -- the evil demigod who decimated the planet and the universe.","2019-05-16","Ocala, FL"
"10401-015 US Hwy. 441 South, Leesburg, FL 34788","AMC Lake Square 12","Pokémon Detective Pikachu","PG","4.5","10:45a | 1:20p | 4:00p | 6:35p","Standard","The story begins when ace detective Harry Goodman goes mysteriously missing, prompting his 21-year-old son Tim to find out what happened. Aiding in the investigation is Harry’s former Pokémon partner, Detective Pikachu: a hilariously wise-cracking, adorable super-sleuth who is a puzzlement even to himself. Finding that they are uniquely equipped to communicate with one another, Tim and Pikachu join forces on a thrilling adventure to unravel the tangled mystery. Chasing clues together through the neon-lit streets of Ryme City—a sprawling, modern metropolis where humans and Pokémon live side by side in a hyper-realistic live-action world—they encounter a diverse cast of Pokémon characters and uncover a shocking plot that could destroy this peaceful co-existence and threaten the whole Pokémon universe.","2019-05-16","The Villages, FL"
"3702 Newberry Road, Gainesville, FL 32607","Regal Royal Park","John Wick: Chapter 3 – Parabellum","R","","7:00p | 10:05p","Standard","Super-Assassin John Wick (Keanu Reeves) is on the run after killing a member of the international assassin’s guild, and with a $14 million price tag on his head, he is the target of hit men and women everywhere.","2019-05-16","High Springs, FL"
"University of Florida, Gainesville, FL 32611","Reitz Union Cinema - U of Fl","","","","","","","2019-05-16","High Springs, FL"
"3101 SW 35th Blvd, Gainesville, FL 32608","Regal Butler Town Center","Little (2019)","PG-13","4","3:00p | 8:20p | 10:55p","Standard","Jordan is a take-no-prisoners tech mogul who torments her long-suffering assistant, April, and the rest of her employees on a daily basis. She soon faces an unexpected threat to her personal life and career when she magically transforms into a 13-year-old version of herself right before a do-or-die presentation. Jordan will now need to rely on April more than ever -- if April is willing to stop treating Jordan like a 13-year-old child who has an attitude problem.","2019-05-16","Gainesville, FL"
"2720 Brownwood Blvd., The Villages, FL 32163","Barnstorm Theater","The Hustle (2019)","PG-13","3.5","9:45a | 12:00p | 2:15p | 5:45p | 7:30p | 9:45p","Standard","","2019-05-16","The Villages, FL"
"3101 SW 35th Blvd, Gainesville, FL 32608","Regal Butler Town Center","The Curse of La Llorona","R","4","6:10p | 8:40p | 11:00p","Standard","In 1970s Los Angeles, the legendary ghost La Llorona is stalking the night -- and the children. Ignoring the eerie warning of a troubled mother, a social worker and her own kids are drawn into a frightening supernatural realm. Their only hope of surviving La Llorona's deadly wrath is a disillusioned priest who practices mysticism to keep evil at bay.","2019-05-16","High Springs, FL"
"1105 Alonzo Ave, Lady Lake, FL 32159","Rialto Theatre Spanish Springs Town Square","UglyDolls","PG","4","9:30a | 11:45a | 2:00p","Standard","Unconventionality rules in UGLYDOLLS, the new animated musical adventure set in the adorably different town of Uglyville, where weird is celebrated, strange is special and beauty is embraced as more than simply meets the eye.","2019-05-16","Belleview, FL"
"1105 Alonzo Ave, Lady Lake, FL 32159","Rialto Theatre Spanish Springs Town Square","Amazing Grace (2019)","","4.5","11:45a | 2:45p | 7:35p","Standard","A documentary presenting the live recording of Aretha Franklin's album Amazing Grace at The New Bethel Baptist Church in Watts, Los Angeles in January 1972.","2019-05-16","Belleview, FL"
"2830 Hwy 90 West, Lake City, FL 32055","Regal UA Cinema 90","John Wick: Chapter 3 – Parabellum","R","","7:20p","Standard","Super-Assassin John Wick (Keanu Reeves) is on the run after killing a member of the international assassin’s guild, and with a $14 million price tag on his head, he is the target of hit men and women everywhere.","2019-05-16","Lake City, FL"
"3101 SW 35th Blvd, Gainesville, FL 32608","Regal Butler Town Center","Saga of Tanya the Evil – the Movie","","","7:30p","Standard","Be the first to see Saga of Tanya the Evil - the movie - on the big screen in a special premiere event from Fathom Events and Crunchyroll. The time is UC 1926. The Imperial Army's 203rd Air Mage Battalion led by Major Tanya Degurechaff has won the battle to the south against the Republic's stragglers. They are told that there were signs of a large-scale deployment near the Empire-Federation border. Faced with the prospect of a new major enemy, the desperate Empire fans the flame of war. Meanwhile, an international volunteer army spearheaded by the Commonwealth set foot in Federation territory. As they say, the enemy of an enemy is your friend. They suffer through misfortune purely out of national interest, and among them is a young girl. She is Warrant Officer Mary Sue, and she takes up arms hoping to bring the Empire, who killed her father, to justice. This exclusive one-night event will feature premiere footage of an interview with Director Yutaka Uemura.","2019-05-16","High Springs, FL"
"1105 Alonzo Ave, Lady Lake, FL 32159","Rialto Theatre Spanish Springs Town Square","Mia and the White Lion","PG","4.5","9:30a | 2:05p","Standard","Ten year old Mia has her life turned upside down when her family decides to leave London to manage a lion farm in Africa. When a beautiful white lion, Charlie, is born, Mia finds happiness once again and develops a special bond with the growing cub. When Charlie reaches three, Mia’s life is rocked once again as she uncovers an upsetting secret kept hidden by her father. Distraught by the thought that Charlie could be in danger, Mia decides to rescue him. The two friends set out on an incredible journey across the South African savanna in search of a sanctuary where Charlie can live out his life in freedom.","2019-05-16","Belleview, FL"
"10845 SE US Highway 441, Belleview, FL 34420","Belleview Cinemas","Pokémon Detective Pikachu","PG","4.5","1:00p | 3:15p | 5:30p | 7:45p","Standard","The story begins when ace detective Harry Goodman goes mysteriously missing, prompting his 21-year-old son Tim to find out what happened. Aiding in the investigation is Harry’s former Pokémon partner, Detective Pikachu: a hilariously wise-cracking, adorable super-sleuth who is a puzzlement even to himself. Finding that they are uniquely equipped to communicate with one another, Tim and Pikachu join forces on a thrilling adventure to unravel the tangled mystery. Chasing clues together through the neon-lit streets of Ryme City—a sprawling, modern metropolis where humans and Pokémon live side by side in a hyper-realistic live-action world—they encounter a diverse cast of Pokémon characters and uncover a shocking plot that could destroy this peaceful co-existence and threaten the whole Pokémon universe.","2019-05-16","Belleview, FL"
"2801 SW 27th Avenue, Ocala, FL 34474","Regal Hollywood & IMAX - Ocala","Poms","PG-13","4","2:40p | 5:25p | 7:55p | 10:25p","Standard","Martha is an introverted woman who moves to a retirement community that has shuffleboard, golf, bowling and other activities. Hoping to be left alone, she meets Sheryl, a fun-loving neighbor who insists that they become best pals. After coming out of her shell, Martha and her new friend decide to form a cheerleading squad with their fellow residents. As the two women hold auditions, they soon learn that it's never too late to follow your dreams, even when the odds are stacked against you.","2019-05-16","Belleview, FL"
"2021 Silver Springs Blvd, Ocala, FL 34471","Ocala Center 6","Avengers: Endgame (2019)","PG-13","5","12:00p | 1:00p | 3:45p | 4:45p | 7:30p","Standard","Adrift in space with no food or water, Tony Stark sends a message to Pepper Potts as his oxygen supply starts to dwindle. Meanwhile, the remaining Avengers -- Thor, Black Widow, Captain America and Bruce Banner -- must figure out a way to bring back their vanquished allies for an epic showdown with Thanos -- the evil demigod who decimated the planet and the universe.","2019-05-16","Belleview, FL"
"2801 SW 27th Avenue, Ocala, FL 34474","Regal Hollywood & IMAX - Ocala","The Intruder (2019)","PG-13","4","2:50p | 5:35p","Standard","A psychological thriller about a young married couple who buys a beautiful Napa Valley house on several acres of land only to find that the man they bought it from refuses to let go of the property.","2019-05-16","Belleview, FL"
"1000 Old Mill Run, The Villages, FL 32162","Old Mill Playhouse","The Sun Is Also a Star","PG-13","","6:00p | 8:30p","Standard","College-bound romantic Daniel Bae and Jamaica-born pragmatist Natasha Kingsley meet—and fall for each other—over one magical day amidst the fervor and flurry of New York City. Sparks immediately fly between these two strangers, who might never have met had fate not given them a little push. But will fate be enough to take these teens from star-crossed to lucky in love? With just hours left on the clock in what looks to be her last day in the U.S., Natasha is fighting against her family’s deportation as fiercely as she’s fighting her budding feelings for Daniel, who is working just as hard to convince her they are destined to be together.","2019-05-16","Belleview, FL"
"4901 SW 31st Place, Gainesville, FL 32608","Regal Celebration Pointe & RPX","The Intruder (2019)","PG-13","4","4:15p | 10:10p","Standard","A psychological thriller about a young married couple who buys a beautiful Napa Valley house on several acres of land only to find that the man they bought it from refuses to let go of the property.","2019-05-16","High Springs, FL"
"1105 Alonzo Ave, Lady Lake, FL 32159","Rialto Theatre Spanish Springs Town Square","Charlie Says","R","","10:00a | 4:15p | 9:30p","Standard","Years after the shocking murders that made the name Charles Manson synonymous with pure evil, the three women who killed for him—Leslie Van Houten (Hannah Murray), Patricia Krenwinkel (Sosie Bacon), and Susan Atkins (Marianne Rendón)—remain under the spell of the infamous cult leader (Matt Smith). Confined to an isolated cellblock in a California penitentiary, the trio seem destined to live out the rest of their lives under the delusion that their crimes were part of a cosmic plan—until empathetic graduate student Karlene Faith (Merritt Wever) is enlisted to rehabilitate them. Convinced the prisoners are not the inhuman monsters the world believes them to be, Karlene begins the arduous process of breaking down the psychological barriers erected by Manson. But are the women ready to confront the horror of what they did?","2019-05-16","Belleview, FL"
"2801 SW 27th Avenue, Ocala, FL 34474","Regal Hollywood & IMAX - Ocala","Avengers: Endgame (2019)","PG-13","5","2:00p | 6:00p | 10:00p","Digital 3D","Adrift in space with no food or water, Tony Stark sends a message to Pepper Potts as his oxygen supply starts to dwindle. Meanwhile, the remaining Avengers -- Thor, Black Widow, Captain America and Bruce Banner -- must figure out a way to bring back their vanquished allies for an epic showdown with Thanos -- the evil demigod who decimated the planet and the universe.","2019-05-16","Belleview, FL"
"4901 SW 31st Place, Gainesville, FL 32608","Regal Celebration Pointe & RPX","Avengers: Endgame (2019)","PG-13","5","4:30p | 5:00p | 9:45p | 4:10p","Standard","Adrift in space with no food or water, Tony Stark sends a message to Pepper Potts as his oxygen supply starts to dwindle. Meanwhile, the remaining Avengers -- Thor, Black Widow, Captain America and Bruce Banner -- must figure out a way to bring back their vanquished allies for an epic showdown with Thanos -- the evil demigod who decimated the planet and the universe.","2019-05-16","Gainesville, FL"
"2801 SW 27th Avenue, Ocala, FL 34474","Regal Hollywood & IMAX - Ocala","Avengers: Endgame (2019)","PG-13","5","7:00p | 10:55p","IMAX","Adrift in space with no food or water, Tony Stark sends a message to Pepper Potts as his oxygen supply starts to dwindle. Meanwhile, the remaining Avengers -- Thor, Black Widow, Captain America and Bruce Banner -- must figure out a way to bring back their vanquished allies for an epic showdown with Thanos -- the evil demigod who decimated the planet and the universe.","2019-05-16","Belleview, FL"
"2830 Hwy 90 West, Lake City, FL 32055","Regal UA Cinema 90","Pokémon Detective Pikachu","PG","4.5","4:15p","Standard","The story begins when ace detective Harry Goodman goes mysteriously missing, prompting his 21-year-old son Tim to find out what happened. Aiding in the investigation is Harry’s former Pokémon partner, Detective Pikachu: a hilariously wise-cracking, adorable super-sleuth who is a puzzlement even to himself. Finding that they are uniquely equipped to communicate with one another, Tim and Pikachu join forces on a thrilling adventure to unravel the tangled mystery. Chasing clues together through the neon-lit streets of Ryme City—a sprawling, modern metropolis where humans and Pokémon live side by side in a hyper-realistic live-action world—they encounter a diverse cast of Pokémon characters and uncover a shocking plot that could destroy this peaceful co-existence and threaten the whole Pokémon universe.","2019-05-16","Lake City, FL"
"10401-015 US Hwy. 441 South, Leesburg, FL 34788","AMC Lake Square 12","Avengers: Endgame (2019)","PG-13","5","10:30a | 2:30p | 5:00p","Standard","Adrift in space with no food or water, Tony Stark sends a message to Pepper Potts as his oxygen supply starts to dwindle. Meanwhile, the remaining Avengers -- Thor, Black Widow, Captain America and Bruce Banner -- must figure out a way to bring back their vanquished allies for an epic showdown with Thanos -- the evil demigod who decimated the planet and the universe.","2019-05-16","The Villages, FL"
"10401-015 US Hwy. 441 South, Leesburg, FL 34788","AMC Lake Square 12","Long Shot","R","4","10:20a | 1:15p | 4:10p | 7:10p","Standard","When Fred Flarsky (Seth Rogen) reunites with his first crush, one of the most influential women in the world, Charlotte Field (Charlize Theron), he charms her with his self-deprecating humor and his memories of her youthful idealism. As she prepares to make a run for the Presidency, Charlotte hires Fred as her speechwriter and sparks fly.","2019-05-16","The Villages, FL"
"2830 Hwy 90 West, Lake City, FL 32055","Regal UA Cinema 90","Long Shot","R","4","3:55p","Standard","When Fred Flarsky (Seth Rogen) reunites with his first crush, one of the most influential women in the world, Charlotte Field (Charlize Theron), he charms her with his self-deprecating humor and his memories of her youthful idealism. As she prepares to make a run for the Presidency, Charlotte hires Fred as her speechwriter and sparks fly.","2019-05-16","Lake City, FL"
"3101 SW 35th Blvd, Gainesville, FL 32608","Regal Butler Town Center","UglyDolls","PG","4","2:25p | 10:20p","Standard","Unconventionality rules in UGLYDOLLS, the new animated musical adventure set in the adorably different town of Uglyville, where weird is celebrated, strange is special and beauty is embraced as more than simply meets the eye.","2019-05-16","High Springs, FL"
"4901 SW 31st Place, Gainesville, FL 32608","Regal Celebration Pointe & RPX","Long Shot","R","4","3:30p | 7:40p | 10:50p","Standard","When Fred Flarsky (Seth Rogen) reunites with his first crush, one of the most influential women in the world, Charlotte Field (Charlize Theron), he charms her with his self-deprecating humor and his memories of her youthful idealism. As she prepares to make a run for the Presidency, Charlotte hires Fred as her speechwriter and sparks fly.","2019-05-16","High Springs, FL"
"2801 SW 27th Avenue, Ocala, FL 34474","Regal Hollywood & IMAX - Ocala","Avengers: Endgame (2019)","PG-13","5","3:00p","IMAX 3D","Adrift in space with no food or water, Tony Stark sends a message to Pepper Potts as his oxygen supply starts to dwindle. Meanwhile, the remaining Avengers -- Thor, Black Widow, Captain America and Bruce Banner -- must figure out a way to bring back their vanquished allies for an epic showdown with Thanos -- the evil demigod who decimated the planet and the universe.","2019-05-16","Ocala, FL"
"3702 Newberry Road, Gainesville, FL 32607","Regal Royal Park","Pokémon Detective Pikachu","PG","4.5","9:20p","Digital 3D","The story begins when ace detective Harry Goodman goes mysteriously missing, prompting his 21-year-old son Tim to find out what happened. Aiding in the investigation is Harry’s former Pokémon partner, Detective Pikachu: a hilariously wise-cracking, adorable super-sleuth who is a puzzlement even to himself. Finding that they are uniquely equipped to communicate with one another, Tim and Pikachu join forces on a thrilling adventure to unravel the tangled mystery. Chasing clues together through the neon-lit streets of Ryme City—a sprawling, modern metropolis where humans and Pokémon live side by side in a hyper-realistic live-action world—they encounter a diverse cast of Pokémon characters and uncover a shocking plot that could destroy this peaceful co-existence and threaten the whole Pokémon universe.","2019-05-16","Gainesville, FL"
"2720 Brownwood Blvd., The Villages, FL 32163","Barnstorm Theater","Shazam!","PG-13","4.5","9:30a | 12:30p | 3:30p | 6:30p | 9:30p","Standard","We all have a superhero inside us, it just takes a bit of magic to bring it out. In Billy Batson's case, by shouting out one word - SHAZAM! - this streetwise 14-year-old foster kid can turn into the adult superhero Shazam.","2019-05-16","The Villages, FL"
"1000 Old Mill Run, The Villages, FL 32162","Old Mill Playhouse","The Sun Is Also a Star","PG-13","","6:00p | 8:30p","Standard","College-bound romantic Daniel Bae and Jamaica-born pragmatist Natasha Kingsley meet—and fall for each other—over one magical day amidst the fervor and flurry of New York City. Sparks immediately fly between these two strangers, who might never have met had fate not given them a little push. But will fate be enough to take these teens from star-crossed to lucky in love? With just hours left on the clock in what looks to be her last day in the U.S., Natasha is fighting against her family’s deportation as fiercely as she’s fighting her budding feelings for Daniel, who is working just as hard to convince her they are destined to be together.","2019-05-16","The Villages, FL"
"2021 Silver Springs Blvd, Ocala, FL 34471","Ocala Center 6","UglyDolls","PG","4","1:00p | 4:00p | 7:00p","Standard","Unconventionality rules in UGLYDOLLS, the new animated musical adventure set in the adorably different town of Uglyville, where weird is celebrated, strange is special and beauty is embraced as more than simply meets the eye.","2019-05-16","Belleview, FL"
"2801 SW 27th Avenue, Ocala, FL 34474","Regal Hollywood & IMAX - Ocala","Poms","PG-13","4","2:40p | 5:25p | 7:55p | 10:25p","Standard","Martha is an introverted woman who moves to a retirement community that has shuffleboard, golf, bowling and other activities. Hoping to be left alone, she meets Sheryl, a fun-loving neighbor who insists that they become best pals. After coming out of her shell, Martha and her new friend decide to form a cheerleading squad with their fellow residents. As the two women hold auditions, they soon learn that it's never too late to follow your dreams, even when the odds are stacked against you.","2019-05-16","Ocala, FL"
"1000 Old Mill Run, The Villages, FL 32162","Old Mill Playhouse","Poms","PG-13","4","9:30a | 11:45a | 2:30p | 4:30p | 6:45p | 9:00p","Standard","Martha is an introverted woman who moves to a retirement community that has shuffleboard, golf, bowling and other activities. Hoping to be left alone, she meets Sheryl, a fun-loving neighbor who insists that they become best pals. After coming out of her shell, Martha and her new friend decide to form a cheerleading squad with their fellow residents. As the two women hold auditions, they soon learn that it's never too late to follow your dreams, even when the odds are stacked against you.","2019-05-16","Belleview, FL"
"2720 Brownwood Blvd., The Villages, FL 32163","Barnstorm Theater","Long Shot","R","4","10:30a | 2:00p | 4:40p | 7:45p | 10:30p","Standard","When Fred Flarsky (Seth Rogen) reunites with his first crush, one of the most influential women in the world, Charlotte Field (Charlize Theron), he charms her with his self-deprecating humor and his memories of her youthful idealism. As she prepares to make a run for the Presidency, Charlotte hires Fred as her speechwriter and sparks fly.","2019-05-16","The Villages, FL"
"3702 Newberry Road, Gainesville, FL 32607","Regal Royal Park","Pokémon Detective Pikachu","PG","4.5","9:20p","Digital 3D","The story begins when ace detective Harry Goodman goes mysteriously missing, prompting his 21-year-old son Tim to find out what happened. Aiding in the investigation is Harry’s former Pokémon partner, Detective Pikachu: a hilariously wise-cracking, adorable super-sleuth who is a puzzlement even to himself. Finding that they are uniquely equipped to communicate with one another, Tim and Pikachu join forces on a thrilling adventure to unravel the tangled mystery. Chasing clues together through the neon-lit streets of Ryme City—a sprawling, modern metropolis where humans and Pokémon live side by side in a hyper-realistic live-action world—they encounter a diverse cast of Pokémon characters and uncover a shocking plot that could destroy this peaceful co-existence and threaten the whole Pokémon universe.","2019-05-16","High Springs, FL"
"2801 SW 27th Avenue, Ocala, FL 34474","Regal Hollywood & IMAX - Ocala","UglyDolls","PG","4","2:45p | 3:45p","Standard","Unconventionality rules in UGLYDOLLS, the new animated musical adventure set in the adorably different town of Uglyville, where weird is celebrated, strange is special and beauty is embraced as more than simply meets the eye.","2019-05-16","Ocala, FL"
